,Country,Agricultural land  % of land area 2000-02,Agricultural land  % of land area 2014-16,Agricultural land  % irrigated 2014-16,Average annual precipitation  millimeters 2014,Land under cereal production  hectares thousands 2000-02,Land under cereal production  hectares thousands 2014-16,Fertilizer consumption  % of fertilizer production 2014-16,Fertilizer consumption  kilograms per hectare of arable land 2014-16,Agricultural employment  % of total employment 2000-02,Agricultural employment  % of total employment 2014-16,Agricultural machinery tractors per 100 sq. km of arable land 2000,Agricultural machinery tractors per 100 sq. km of arable land 2009,Exposure to impact Land area where elevation is below 5 meters % of land area 2010,Exposure to impact Population living in areas where elevation is below 5 meters % of total population 2010,"Exposure to impact Population affected by droughts, floods, and extreme temperatures average annual; % of total population 2009",Exposure to impact Urban land area where elevation is below 5 meters % of urban land area 2010,Exposure to impact Rural population living in areas where elevation is below 5 meters % of rural population 2010,Exposure to impact Rural land area where elevation is below 5 meters % of rural land area 2010,Exposure to impact Urban population living in areas where elevation is below 5 meters % of urban population 2010,"Resilience Disaster risk reduction progress score 1, worst to 5,best 2011",Net energy imports  % of energy use 1990,Net energy imports  % of energy use 2015,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 1990,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 2015,Carbon dioxide emissions Total thousand metric tons 1990,Carbon dioxide emissions Total thousand metric tons 2014,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 1990,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 2014,Carbon dioxide emissions per capita metric tons 1990,Carbon dioxide emissions per capita metric tons 2014,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 1990,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 2014,Access to electricity  % of population 2000,Access to electricity  % of population 2016,Access to electricity  % of urban population 2016,Access to electricity  % of rural population 2016,Access to clean fuels and technologies for cooking  % of population 2000,Access to clean fuels and technologies for cooking  % of population 2016,Renewable energy consumption  % of total final energy consumption 2000,Renewable energy consumption  % of total final energy consumption 2015,Renewable electricity output  % of total electricity output 2000,Renewable electricity output  % of total electricity output 2015,Annual freshwater withdrawals Flows billion cu. m 2014,Annual freshwater withdrawals  billion cu. m 2014,Annual freshwater withdrawals  % of internal resources 2014,Annual freshwater withdrawals  % for agriculture 2015,Annual freshwater withdrawals  % for industry 2014,Water productivity  % of domestic 2015,People using at least basic drinking water services GDP/water use 2010 $ per cu. m 2015,People using at least basic drinking water services Urban % of urban population 2018,People using at least basic drinking water services Rural % of Rural population 2018,Total greenhouse gas emissions  % change 1990-2012,Methane emissions  thousand metric tons of carbon dioxide equivalent 2012,Methane emissions  % change 1990-2012,Methane emissions From energy processes % of total 2008,Methane emissions Agricultural % of total 2008,Nitrous oxide emissions  thousand metric tons of carbon dioxide equivalent 2012,Nitrous oxide emissions  % change 1990-2012,Nitrous oxide emissions From energy processes % of total 2008,Nitrous oxide emissions Agricultural % of total 2008,Other greenhouse gas emissions  thousand metric tons of carbon dioxide equivalent 2012,Other greenhouse gas emissions  % change 1990-2012,Prevalence of smoking Male % of adults 2016,Prevalence of smoking female % of adults 2016,"Incidence of tuberculosis  per 100,000 people 2018",Prevalence of diabetes  % of population ages 20 to 79 2019,"Incidence of HIV Total per 1,000 uninfected population ages 15-49 2018",Prevalence of HIV Total % of population ages 15-49 2018,Prevalence of HIV Women's share of population ages 15+ living with HIV % 2018,"Prevalence of HIV Youth, Male % of population ages 15-24 2018","Prevalence of HIV Youth, Female % of population ages 15-24 2018",Antiretroviral therapy coverage  % of people living with HIV 2018,"Cause of death Communicable diseases and maternal, prenatal, and nutrition conditions % of population 2016",Cause of death Non-communicable diseases % of population 2016,Cause of death Injuries % of population 2016,Health expenditure Current % of GDP 2016,Health expenditure Public % of current 2016,Health expenditure Out of pocket % of current 2016,Health expenditure per capita $ 2016,Health expenditure per capita current PPP $ 2016,External health expenditure (% of current health expenditure)   2016,"Health workers Physicians per 1,000 people 2009-18","Health workers Nurses and midwives per 1,000 people 2009-18","Specialist surgical workforce  per 100,000 population 2008-18",Completeness of birth registration  % 2009-18,Completeness of death registration  % 2008-16,Rural population  % of total 2000,Rural population  % of total 2018,Rural population growth (annual %)   2018,Land area  sq. km thousands 2016,Land use Forest area % of land area 2000,Land use Forest area % of land area 2016,Land use Permanent cropland % of land area 2000,Land use Permanent cropland % of land area 2016,Land use Arable land % of land area 2000,Land use Arable land % of land area 2016,Arable land  hectares per person 2000,Arable land  hectares per person 2016,People using  safely managed drinking water services  % of population 2017,People using  safely managed sanitation services  % of population 2017,Access to electricity  % of population 2017,Renewable energy consumption  % of total final energy consumption 2015.1,Expenditures for R&D  % of GDP 2015,Urban population living in slums  % of urban population 2014,Ambient PM2.5 air pollution mean annual exposure micrograms per cubic meter 2016,Adjusted net savings  % of GNI 2017,Carbon dioxide emissions per capita metric tons 2014.1,Nationally protected terrestrial and marine areas  % of total territorial area 2018,"Intentional homicides Combined source estimates per 100,000 people 2015",Internet use Individuals using the Internet % of population 2017
60,El Salvador,75.0,76.0,1.4,0.0,328.7,390.8,0.0,132.4,19.7,18.7,0.0,0.0,0.8,0.5,0.4,0.1,0.4,0.7,0.1,3.3,31.0,49.0,9.6,10.6,0.0,0.0,1.0,1.5,0.5,1.0,0.1,0.1,84.5,96.0,98.4,90.3,56.5,86.0,50.9,24.4,58.1,57.8,15.6,2.1,13.6,0.0,10.0,0.0,0.0,99.5,92.2,88.1,0.0,13.4,15.2,53.9,0.0,5.7,8.1,75.4,0.0,75.3,19.0,3.0,70.0,8.8,0.2,0.6,37.0,0.2,0.1,47.0,11.0,74.0,15.0,7.0,64.5,27.2,293.9,599.5,2.3,1.6,2.3,22.3,99.0,78.0,41.0,28.0,-2.1,20.7,16.0,12.6,12.1,10.1,31.4,35.6,0.11,0.12,0.0,0.0,99.5,24.4,0.1,0.0,24.7,6.4,1.0,2.2,105.4,33.8
61,Equatorial Guinea,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,41.5,0.0,0.0,0.3,0.9,0.0,0.0,0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.2,4.8,0.2,0.2,0.0,66.9,91.6,6.0,23.0,34.4,52.6,7.8,13.9,57.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1,30.8,0.0,0.0,0.0,92.2,0.3,37.0,104.1,57.0,27.2,0.0,-100.0,0.0,0.0,201.0,6.0,6.2,7.1,52.0,1.8,3.3,34.0,53.0,36.0,11.0,3.4,23.5,72.8,281.4,838.7,1.2,0.4,0.5,0.0,54.0,0.0,51.0,28.0,1.9,28.1,62.1,55.5,3.6,2.1,4.6,4.3,0.21,0.1,0.0,0.0,67.2,7.8,0.0,66.2,54.5,0.0,4.8,1.8,0.0,26.2
62,Eritrea,75.0,75.0,0.0,384.0,344.6,470.7,0.0,2.8,62.3,63.0,8.3,8.3,1.2,0.8,7.3,0.0,0.6,1.2,0.2,0.0,19.0,22.0,3.9,0.0,0.0,697.0,0.0,0.9,0.0,0.0,0.0,0.0,29.2,47.2,76.6,28.5,6.1,16.3,76.8,79.8,0.5,0.5,2.8,0.0,20.8,0.0,0.0,0.0,0.0,89.7,27.8,49.3,0.0,39.8,19.6,65.6,0.0,22.2,5.7,88.3,199.0,0.0,11.0,0.0,89.0,5.1,0.2,0.7,61.0,0.2,0.3,51.0,43.0,45.0,12.0,3.0,29.2,59.1,29.9,55.3,11.7,0.0,0.0,0.4,0.0,0.0,73.0,0.0,0.0,101.0,15.6,14.9,0.0,0.0,5.5,6.8,0.24,0.0,0.0,0.0,48.4,79.8,0.0,0.0,48.7,0.0,0.2,3.0,0.0,1.3
63,Estonia,16.0,23.0,0.2,626.0,259.2,351.4,0.0,112.7,6.6,3.9,600.5,603.5,1.8,2.9,0.0,0.1,0.8,1.7,2.1,0.0,45.0,-3.0,0.0,6.6,0.0,0.0,3.6,3.2,15.6,14.8,0.0,0.6,100.0,100.0,100.0,100.0,79.4,92.9,19.8,27.5,0.2,14.4,12.7,1.7,13.5,0.0,96.0,3.0,13.0,100.0,99.2,-58.2,0.0,-34.4,40.9,29.0,951.0,-52.3,14.2,65.3,-99.0,-99.5,39.0,25.0,13.0,4.2,0.5,0.9,35.0,0.1,0.1,59.0,3.0,93.0,5.0,6.7,75.4,22.7,0.0,0.0,0.2,3.5,6.5,65.0,100.0,100.0,31.0,31.0,-0.3,43.5,52.9,51.3,0.3,0.1,19.9,16.0,0.6,0.53,93.3,97.4,100.0,27.5,1.5,0.0,6.8,15.2,14.8,19.5,3.4,88.1
64,Eswatini,71.0,71.0,0.0,788.0,69.0,78.1,0.0,0.0,15.4,13.2,219.8,87.1,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,425.0,0.0,1.4,0.0,0.5,1.1,0.1,0.1,26.9,69.8,89.6,63.7,27.2,49.7,48.2,66.1,40.9,46.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,96.8,60.4,175.3,0.0,61.3,16.7,70.8,0.0,57.7,4.7,88.3,0.0,0.0,17.0,2.0,329.0,4.5,15.4,27.3,63.0,3.1,15.9,86.0,54.0,37.0,10.0,7.7,69.3,9.9,220.6,663.3,13.8,0.1,2.0,0.2,54.0,0.0,77.0,76.0,0.8,17.2,30.1,34.3,0.8,0.9,10.3,10.2,0.18,0.16,0.0,0.0,73.5,66.1,0.3,32.7,17.1,0.8,1.1,4.2,8.5,47.0
65,Ethiopia,30.0,36.0,0.0,848.0,0.0,0.0,0.0,14.4,76.9,68.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.4,2.9,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.1,12.7,42.9,85.4,32.4,1.1,3.5,96.0,92.2,98.6,100.0,122.0,10.6,6.4,92.0,1.0,0.0,5.0,80.3,31.1,0.0,39.0,16.8,0.0,36.0,7.0,7.3,0.0,86.6,0.0,-100.0,9.0,0.0,151.0,4.3,0.4,1.0,63.0,0.2,0.4,65.0,49.0,39.0,12.0,4.0,27.6,37.4,27.5,69.5,15.3,0.1,0.8,0.5,2.7,0.0,85.0,79.0,2.0,0.0,13.7,12.5,0.7,1.1,10.0,15.1,0.15,0.15,11.4,0.0,44.3,92.2,0.3,73.9,39.2,9.3,0.1,18.5,0.0,18.6
66,Faroe Islands,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,6.8,0.0,1.0,4.5,6.7,2.3,0.0,0.0,0.0,0.0,0.0,711.0,598.0,0.0,0.0,15.0,12.5,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,2.8,7.5,36.2,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,715.0,12.5,2.3,78.4,344.0,-3.0,2.4,91.4,-97.0,-35.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,58.0,0.1,1.4,0.1,0.1,0.0,0.0,2.1,2.1,0.06,0.06,0.0,0.0,100.0,7.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,97.6
67,Fiji,23.0,23.0,0.0,0.0,5.7,2.3,0.0,46.0,45.2,40.0,357.6,354.0,3.1,4.9,1.7,0.6,1.9,2.5,3.0,2.8,0.0,0.0,15.0,0.0,814.0,0.0,2.8,0.0,1.1,1.4,0.2,0.2,75.8,96.7,99.4,93.4,31.1,39.6,52.9,31.3,60.2,45.0,28.6,0.1,0.3,0.0,11.0,0.0,0.0,97.8,88.7,-8.6,0.0,-15.1,8.8,20.6,0.0,-29.0,28.7,41.2,0.0,104.1,35.0,10.0,54.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,84.0,5.0,3.5,63.9,20.6,179.9,313.2,3.1,0.8,2.9,5.4,0.0,100.0,52.0,44.0,-0.5,18.3,53.7,55.9,4.5,4.7,9.3,9.0,0.21,0.19,0.0,0.0,96.0,31.3,0.0,0.0,11.1,8.1,1.4,1.0,2.3,50.0
68,Finland,7.0,7.0,0.0,536.0,0.0,998.0,45.5,80.5,5.5,3.9,778.9,783.5,0.5,1.9,0.0,0.1,0.3,0.4,1.5,3.5,57.0,45.0,5.1,6.6,0.0,0.0,1.8,1.4,10.4,8.7,0.4,0.2,100.0,100.0,100.0,100.0,100.0,100.0,31.7,43.2,33.4,44.5,107.0,6.6,6.1,1.0,0.0,6.0,38.0,100.0,100.0,-10.0,0.0,7.2,42.6,43.5,0.0,-50.1,7.7,70.9,0.0,78.4,23.0,18.0,5.0,5.6,0.07,0.1,28.0,0.1,0.1,76.0,1.0,93.0,6.0,9.5,77.4,20.4,0.0,0.0,0.0,3.8,14.7,76.3,100.0,100.0,18.0,15.0,-0.2,303.9,73.7,73.1,0.0,0.0,7.2,7.4,0.42,0.41,99.6,99.2,100.0,43.2,2.9,0.0,5.9,10.2,8.7,14.2,1.5,87.5
69,France,54.0,52.0,0.0,867.0,0.0,0.0,221.8,163.1,4.1,2.9,688.7,640.1,1.6,2.9,0.0,0.6,0.7,1.0,2.2,0.0,50.0,44.0,7.7,10.3,0.0,0.0,1.7,1.2,6.5,4.6,0.2,0.1,100.0,100.0,100.0,100.0,100.0,100.0,9.3,13.5,13.0,15.9,200.0,29.8,14.9,10.0,71.0,18.0,91.0,100.0,100.0,-39.9,99.0,40.1,2.1,26.5,37.0,1.7,11.2,48.5,0.0,-100.0,36.0,30.0,9.0,4.8,0.2,0.3,26.0,0.1,0.1,83.0,6.0,88.0,6.0,11.5,82.9,9.8,0.0,0.0,0.0,3.2,9.7,58.6,100.0,100.0,24.0,20.0,-1.2,547.6,27.9,31.2,2.1,1.8,33.5,33.5,0.3,0.27,97.9,88.4,100.0,13.5,2.3,0.0,11.9,9.3,4.6,33.2,1.6,80.5
70,French Polynesia,12.0,12.0,0.0,0.0,0.0,0.0,0.0,252.0,9.4,8.5,910.0,0.0,19.9,5.0,0.0,0.0,4.7,19.9,0.3,0.0,0.0,0.0,0.0,0.0,436.0,803.0,0.0,0.0,2.2,3.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,9.9,9.8,33.3,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.6,0.0,11.9,53.9,3.9,838.0,172.8,2.9,18.1,0.0,466.1,0.0,0.0,22.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,44.0,38.0,0.4,3.7,28.7,42.3,5.5,6.3,0.8,0.7,0.01,0.01,0.0,0.0,100.0,9.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,72.7
71,Gabon,20.0,20.0,0.0,0.0,17.3,28.8,0.0,26.8,41.8,38.1,0.0,0.0,0.3,4.9,0.0,0.0,1.3,0.3,3.6,0.0,0.0,-213.0,15.7,6.2,0.0,0.0,3.8,1.0,4.7,2.8,0.2,0.2,73.6,91.1,97.1,44.4,58.7,79.1,72.8,82.0,61.6,43.7,164.0,0.1,0.1,0.0,10.0,0.0,0.0,89.6,55.1,196.7,0.0,69.2,19.2,62.1,500.0,50.9,3.9,85.4,0.0,0.0,0.0,0.0,525.0,6.0,1.5,3.8,69.0,0.5,1.9,67.0,50.0,41.0,9.0,3.1,64.6,22.5,220.4,555.6,0.9,0.4,2.6,0.0,89.6,0.0,21.0,11.0,-1.0,257.7,85.4,90.0,0.7,0.7,1.3,1.3,0.26,0.16,0.0,0.0,92.2,82.0,0.0,37.0,43.7,0.0,2.8,25.1,0.0,62.0
72,"Gambia, The",51.0,60.0,0.0,836.0,145.0,260.8,0.0,1.2,31.0,30.0,0.0,0.0,16.8,23.5,0.2,0.7,8.4,16.1,15.2,0.0,0.0,0.0,37.9,0.0,176.0,513.0,2.8,0.0,0.2,0.3,0.1,0.1,34.3,54.7,75.8,23.3,3.2,3.3,63.1,51.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,63.4,-61.7,0.0,-0.3,39.2,50.0,0.0,-19.7,3.2,53.7,222.0,8.3,31.0,1.0,174.0,1.9,1.8,1.9,61.0,0.2,0.6,29.0,55.0,34.0,11.0,4.4,18.6,23.6,20.9,74.3,43.8,0.1,1.6,1.8,72.0,0.0,52.0,39.0,1.2,10.1,45.6,48.4,0.5,0.5,27.7,43.5,0.21,0.2,0.0,0.0,56.2,51.5,0.0,34.8,32.6,0.0,0.3,1.4,0.0,19.8
73,Georgia,43.0,34.0,0.0,0.0,355.7,171.5,37.7,170.8,53.8,46.8,216.9,216.9,1.3,2.8,0.8,0.2,1.0,1.1,1.8,2.8,84.0,69.0,3.2,7.8,0.0,0.0,1.8,2.0,3.1,2.4,0.9,0.3,99.9,100.0,100.0,100.0,41.2,77.8,47.3,28.7,78.9,78.0,58.1,1.8,3.1,0.0,22.0,0.0,7.0,100.0,96.2,-24.2,0.0,-51.8,26.6,50.2,0.0,-39.0,11.4,57.5,0.0,-44.2,56.0,5.0,80.0,5.8,0.3,0.4,32.0,0.1,0.1,49.0,3.0,94.0,4.0,8.4,36.6,55.6,308.0,797.2,2.3,5.1,4.1,130.4,100.0,98.0,47.0,41.0,-0.9,69.5,39.7,40.6,3.9,1.6,11.4,5.0,0.19,0.09,80.0,27.2,100.0,28.7,0.3,0.0,21.8,12.5,2.4,6.4,1.0,59.7
74,Germany,49.0,48.0,2.7,700.0,0.0,0.0,53.5,197.2,2.5,1.3,838.3,838.3,4.5,4.0,0.0,0.9,1.0,3.6,3.0,4.3,47.0,61.0,7.1,11.5,0.0,0.0,2.7,2.4,11.6,8.9,0.4,0.2,100.0,100.0,100.0,100.0,100.0,100.0,3.7,14.2,6.2,29.2,107.0,33.0,30.8,1.0,0.0,0.0,103.0,100.0,100.0,265.4,0.0,166.0,13.5,60.2,0.0,244.9,2.3,78.3,0.0,350.5,33.0,28.0,7.0,10.4,0.06,0.1,20.0,0.1,0.1,80.0,5.0,91.0,4.0,11.1,84.7,12.4,0.0,0.0,0.0,4.2,13.2,108.0,100.0,100.0,25.0,23.0,0.1,349.4,32.5,32.7,0.6,0.6,33.8,33.7,0.14,0.14,99.8,97.2,100.0,14.2,2.9,0.0,11.9,14.1,8.9,38.8,0.8,84.4
75,Ghana,64.0,69.0,0.2,0.0,0.0,0.0,0.0,20.9,55.0,34.7,4.9,4.5,0.6,2.6,1.0,0.1,0.8,0.5,1.8,3.3,17.0,-8.0,5.3,11.4,0.0,0.0,0.7,1.6,0.3,0.5,0.1,0.1,43.7,79.3,89.8,66.6,5.9,21.7,71.6,41.4,91.5,50.9,30.3,0.0,0.0,0.0,0.0,0.0,0.0,92.7,67.5,4.0,0.0,6.7,22.5,45.2,0.0,-42.1,14.4,60.9,0.0,-41.1,8.0,0.0,148.0,2.5,1.1,1.7,67.0,0.4,1.0,34.0,48.0,43.0,10.0,4.4,38.4,37.8,67.5,189.4,12.8,0.2,1.2,0.0,70.5,0.0,56.0,44.0,0.7,227.5,39.2,41.2,9.4,11.9,17.4,20.7,0.2,0.17,36.4,0.0,79.0,41.4,0.0,37.9,36.3,-8.4,0.5,7.8,1.9,39.0
76,Greece,65.0,48.0,19.7,652.0,0.0,979.1,115.4,123.0,15.2,12.4,925.9,0.0,3.1,4.5,0.0,0.8,1.6,2.3,2.9,0.0,57.0,64.0,9.8,11.1,0.0,0.0,3.5,2.9,7.3,6.2,0.4,0.3,100.0,100.0,100.0,100.0,88.2,94.3,7.5,17.2,7.8,28.7,58.0,9.6,16.5,88.0,3.0,9.0,35.0,100.0,100.0,0.0,29.0,21.2,0.0,11.8,231.0,31.7,0.0,0.6,0.0,0.0,52.0,35.0,5.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,86.0,3.0,8.5,60.7,34.3,0.0,0.0,0.3,4.6,3.4,163.5,100.0,100.0,27.0,21.0,-1.8,128.9,27.9,31.7,8.6,8.6,21.3,16.6,0.25,0.2,100.0,90.4,100.0,17.2,1.0,0.0,16.3,-3.1,6.2,11.0,0.8,70.5
77,Greenland,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,46.5,0.0,0.0,25.7,10.1,20.7,0.0,0.0,0.0,0.0,0.0,554.0,506.0,0.0,0.0,10.0,9.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,12.2,15.5,57.4,81.3,603.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,359.9,37.0,48.2,15.3,21.9,26.0,168.8,10.7,21.0,193.0,50.3,0.0,0.0,100.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,-2.1,410.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,96.7,94.8,100.0,15.5,0.0,0.0,11.6,0.0,9.0,22.4,7.1,69.5
78,Grenada,38.0,24.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,120.0,0.0,1.8,1.9,0.0,0.5,1.4,1.4,0.5,0.0,0.0,0.0,16.4,0.0,106.0,242.0,2.5,0.0,1.1,2.2,0.2,0.2,86.0,93.7,92.2,94.5,92.9,96.6,10.5,10.9,0.0,0.0,0.2,0.0,7.1,15.0,0.0,85.0,60.0,0.0,0.0,42.7,71.0,53.8,0.1,2.6,2.0,30.3,0.4,84.7,0.0,-100.0,0.0,0.0,2.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,81.0,7.0,5.2,41.3,57.8,516.4,745.1,0.9,1.4,3.1,12.6,0.0,100.0,64.0,64.0,0.4,0.3,50.0,50.0,29.4,11.8,2.9,8.8,0.01,0.03,87.1,0.0,94.7,10.9,0.0,0.0,22.9,0.0,2.2,0.2,5.6,59.1
79,Guam,37.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,1.6,1.2,0.0,0.7,0.6,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.4,0.0,43.3,19.4,53.4,0.0,84.6,7.3,60.5,0.0,35.9,0.0,0.0,49.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,-0.6,0.5,46.3,46.3,18.5,16.7,3.7,1.9,0.01,0.01,99.5,0.0,100.0,0.0,0.0,0.0,11.7,0.0,0.0,0.1,0.0,80.5
80,Guatemala,42.0,36.0,0.0,0.0,644.5,923.0,0.0,303.2,35.5,29.4,0.0,0.0,0.4,0.2,1.3,0.0,0.2,0.4,0.0,3.3,23.0,33.0,10.7,8.6,0.0,0.0,1.2,1.4,0.5,1.2,0.1,0.2,73.3,91.9,96.8,86.9,39.3,45.2,62.7,63.7,51.7,60.4,109.2,3.3,3.0,57.0,18.0,25.0,11.0,97.9,90.4,55.5,0.0,228.8,4.7,46.1,0.0,269.6,0.9,59.0,0.0,1.0,0.0,0.0,26.0,10.0,0.2,0.4,43.0,0.1,0.1,43.0,25.0,59.0,16.0,5.8,37.2,53.3,241.4,462.4,0.9,0.4,0.9,3.4,96.0,92.0,55.0,49.0,1.2,107.2,39.3,32.7,5.3,11.0,13.0,8.0,0.12,0.05,56.0,0.0,93.3,63.7,0.0,34.5,23.8,1.9,1.2,10.1,29.4,65.0
81,Guinea,56.0,59.0,0.0,0.0,0.0,0.0,0.0,1.6,70.4,68.0,25.1,25.1,0.9,6.0,0.2,0.0,1.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,16.5,33.5,82.2,6.7,1.2,1.2,85.6,76.3,56.0,78.8,226.0,0.0,0.0,0.0,0.0,0.0,0.0,85.5,48.7,366.9,0.0,64.9,3.5,80.1,990.0,87.8,1.7,90.1,0.0,0.0,0.0,0.0,176.0,2.4,0.8,1.4,62.0,0.3,0.8,40.0,56.0,35.0,9.0,5.5,12.3,49.8,37.5,107.7,27.2,0.1,0.4,0.0,62.0,0.0,69.0,64.0,2.3,245.7,28.1,25.8,2.6,2.8,8.7,12.6,0.26,0.26,0.0,0.0,35.4,76.3,0.0,43.3,24.8,-6.5,0.2,24.8,0.0,18.0
82,Guinea-Bissau,57.0,58.0,0.0,0.0,141.9,146.3,0.0,0.0,70.0,68.5,0.7,0.0,6.5,15.3,0.5,0.1,12.0,6.4,3.3,1.0,0.0,0.0,21.3,0.0,172.0,271.0,2.3,0.0,0.2,0.2,0.1,0.1,0.0,23.2,43.2,8.4,1.4,1.5,91.2,86.9,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1,53.5,-63.3,0.0,69.1,5.4,70.2,0.0,3.1,1.3,82.9,-832.0,-99.9,0.0,0.0,361.0,2.4,2.0,3.5,61.0,0.9,1.4,33.0,62.0,30.0,8.0,6.1,44.3,35.4,39.1,98.0,20.3,0.2,1.4,0.0,24.0,0.0,64.0,57.0,1.8,28.1,75.4,69.8,8.8,8.9,10.7,10.7,0.25,0.17,0.0,0.0,26.0,86.9,0.0,82.3,29.6,-11.0,0.2,11.6,2.7,3.9
83,Guyana,9.0,9.0,0.0,0.0,109.1,153.2,0.0,44.6,22.2,18.9,0.0,0.0,2.4,27.9,7.2,0.2,17.2,2.2,10.7,0.0,0.0,0.0,5.6,0.0,0.0,0.0,3.0,0.0,1.5,2.6,0.5,0.4,74.5,89.6,96.0,87.3,36.3,74.5,39.5,25.3,0.0,0.0,241.0,1.4,0.6,94.0,1.0,4.0,2.0,100.0,93.9,64.9,0.0,38.7,20.0,50.1,0.0,64.3,7.9,81.8,482.0,0.0,0.0,0.0,83.0,11.6,0.8,1.4,48.0,0.3,0.4,68.0,20.0,68.0,12.0,4.2,58.9,35.1,192.3,332.7,5.9,0.8,1.3,8.8,89.0,81.0,71.0,73.0,0.4,196.9,84.4,83.9,0.1,0.3,2.3,2.1,0.6,0.54,0.0,0.0,90.9,25.3,0.0,33.1,22.4,14.1,2.6,5.3,19.4,37.3
84,Haiti,61.0,67.0,0.0,0.0,408.5,514.3,0.0,0.0,50.4,49.8,1.6,0.0,1.6,1.9,0.8,0.1,1.0,1.5,0.8,0.0,20.0,22.0,9.3,4.2,994.0,0.0,0.6,0.7,0.1,0.3,0.1,0.2,33.7,40.4,76.4,0.0,3.2,4.3,76.0,76.1,51.7,8.0,13.0,1.5,11.1,83.0,4.0,13.0,5.0,84.6,42.6,49.2,0.0,47.2,8.5,76.6,0.0,32.1,3.9,75.7,0.0,-67.1,23.0,3.0,176.0,6.7,1.1,2.0,58.0,0.5,1.1,58.0,30.0,57.0,13.0,5.4,15.3,41.7,37.7,95.4,38.4,0.2,0.7,5.9,84.8,0.0,64.0,45.0,-0.8,27.6,4.0,3.5,10.9,10.2,32.7,38.8,0.11,0.1,0.0,0.0,43.8,76.1,0.0,74.4,15.1,17.6,0.3,0.4,10.0,12.3
